id,title,original_language,release_date,vote_count,vote_average,adult,genre_names
402515,American Beast,en,21-10-14,30,6.5,FALSE,"Horror, Thriller"
466565,Hagazussa,de,17-05-18,179,5.7,FALSE,"Drama, Fantasy, Horror"
662844,Angels Fallen,en,14-01-20,52,5.6,FALSE,"Fantasy, Horror, Science Fiction"
254126,Blood Shed,en,05-02-14,16,3.8,FALSE,Horror
40364,The Church,it,10-03-89,161,6,FALSE,Horror
31150,Intruder,en,27-01-89,187,6.3,FALSE,"Horror, Thriller"
720407,Untitled Horror Movie,en,12-06-21,28,3.9,FALSE,"Comedy, Horror"
26301,The Hunt for the BTK Killer,en,09-10-05,24,5.3,FALSE,"Crime, Drama, Horror, Thriller, TV Movie"
24649,Wishcraft,en,25-09-02,30,5,FALSE,Horror
15422,Dark Ride,en,20-10-06,73,4.8,FALSE,"Horror, Thriller"
680829,Master,en,18-03-22,81,5.4,FALSE,"Drama, Horror, Mystery, Thriller"
539064,Zombie World 2,en,15-03-17,4,6,FALSE,"Comedy, Horror"
660175,Edgar Allen Poe's Ligeia,en,31-10-22,0,0,FALSE,"Horror, Romance"
14977,Red Sands,en,24-02-09,86,4.4,FALSE,"Action, Horror, War"
43585,Headless Horseman,en,a crazed man tortured the youngsters in town and then cut off their heads. In retaliation,the townspeople killed him by cutting off his head. Seeking revenge every seven years,"he returns and takes seven heads from children in the town. Now the seven visitors find themselves hunted one by one as the Headless Horseman claims his due.\"",19,5.5
18912,Angst,de,01-01-83,244,7.1,FALSE,"Crime, Drama, Horror, Thriller"
42250,Python 2,en,17-07-02,38,5.7,FALSE,"Horror, Science Fiction"
40469,Final Exam,en,05-06-81,77,4.9,FALSE,Horror
16159,Sundown: The Vampire in Retreat,en,18-05-89,44,6.4,FALSE,"Comedy, Horror"
15495,The Hamiltons,en,19-11-06,154,5,FALSE,"Drama, Horror, Thriller"
661930,The Swarm,fr,14-10-20,351,5.8,FALSE,Horror
21515,Student Bodies,en,07-08-81,78,5.6,FALSE,"Comedy, Horror"
50838,Wrecked,en,01-04-10,286,5.3,FALSE,"Horror, Mystery, Thriller"
15667,The Last Winter,en,11-09-06,156,5.5,FALSE,"Horror, Thriller"
739643,Escape the Field,en,06-05-22,34,5.3,FALSE,"Horror, Thriller"
467,The Hole,en,20-04-01,682,6.2,FALSE,"Crime, Drama, Horror, Thriller"
49126,Audrey Rose,en,06-04-77,103,5.6,FALSE,"Drama, Horror, Thriller"
47955,White Dog,en,07-07-82,206,6.7,FALSE,"Drama, Horror"
232612,Demon Inside,es,02-11-13,27,5.4,FALSE,"Horror, Thriller"
29343,Humanoids from the Deep,en,01-05-80,167,5.8,FALSE,"Horror, Science Fiction"
285840,The Editor,en,11-09-14,99,5.6,FALSE,"Comedy, Horror, Mystery"
416079,1974: The Possession of Altair,es,01-06-18,21,5.7,FALSE,"Horror, Mystery, Science Fiction"
846094,The Womb,id,13-10-22,0,0,FALSE,"Drama, Horror, Mystery"
339342,Anarchy Parlor,en,01-01-15,63,5.3,FALSE,Horror
57230,Viy,ru,27-11-67,146,6.9,FALSE,"Drama, Fantasy, Horror"
356326,What We Become,da,29-09-15,149,5.4,FALSE,"Horror, Thriller"
137528,You Can't Kill Stephen King,en,14-04-12,45,4.7,FALSE,"Comedy, Horror"
323370,The Diabolical,en,16-03-15,166,5,FALSE,"Horror, Science Fiction, Thriller"
40804,Gorgo,en,02-02-61,60,5.4,FALSE,"Action, Horror, Science Fiction"
463708,Billy & Mandy: Wrath of the Spider Queen,en,06-07-07,22,8.5,FALSE,"Animation, Comedy, Fantasy, Horror"
248781,ABCs of Death 2.5,en,02-08-16,45,4.6,FALSE,Horror
39891,The Devil Rides Out,en,20-07-68,139,6.7,FALSE,Horror
37696,Fear X,en,13-01-03,139,5.7,FALSE,"Horror, Mystery, Thriller"
20215,Boo,en,13-05-05,97,4.5,FALSE,Horror
39111,4bia,th,25-04-08,74,6.3,FALSE,"Horror, Thriller"
632309,The Assent,en,09-01-20,206,6,FALSE,"Horror, Thriller"
14125,Captivity,en,09-03-07,354,4.9,FALSE,"Crime, Horror, Thriller"
70386,The Devil's Rock,en,08-07-11,91,5.7,FALSE,"Fantasy, Horror, Thriller, War"
11910,Hogfather,en,12-10-07,125,7,FALSE,"Drama, Fantasy, Horror, TV Movie"
571430,Quiet Comes the Dawn,ru,31-01-19,43,6.5,FALSE,"Horror, Thriller"
591634,False Positive,en,18-06-21,118,5.9,FALSE,"Horror, Mystery, Thriller"
27370,Paranormal Entity,en,22-12-09,92,5.3,FALSE,"Horror, Mystery, Thriller"
47957,Madman,en,"counselors are being maimed and slaughtered in various ways by the backwoodsman who has returned when his name was called.\"",30-10-81,121,Released,FALSE
461931,The Maus,es,21-09-17,70,5.2,FALSE,"Drama, Fantasy, Horror"
39043,Countess Dracula,en,30-01-71,93,5.8,FALSE,"Drama, Horror"
472746,The Tag-Along 2,zh,25-08-17,31,6.9,FALSE,"Horror, Thriller"
13561,Murder Party,en,12-10-07,213,5.6,FALSE,"Comedy, Horror"
649294,History of the Occult,es,13-01-20,80,6.9,FALSE,"Drama, Horror, Thriller"
29074,Tales of Terror,en,04-07-62,124,6.8,FALSE,"Comedy, Horror, Mystery, Thriller"
37973,Alone,th,28-03-07,164,7,FALSE,"Drama, Horror, Mystery"
1005772,Jikirag,en,02-09-22,1,3,FALSE,Horror
32250,Ju-on: The Curse,ja,11-02-00,183,6.9,FALSE,Horror
77067,DeadHeads,en,29-04-11,81,5.1,FALSE,"Adventure, Comedy, Horror"
48311,Parasite,en,12-03-82,43,4.8,FALSE,"Horror, Science Fiction"
48309,Prison,en,04-03-88,92,5.9,FALSE,"Crime, Horror, Thriller"
27814,Brain Damage,en,15-04-88,193,6.7,FALSE,"Comedy, Horror"
24452,The Little Shop of Horrors,en,05-08-60,293,6.2,FALSE,"Comedy, Horror, Science Fiction"
35813,The Bat,en,"which not long ago was the scene of some murders committed by a strange and violent criminal known as \"\"The Bat\"\". Meanwhile",the house's owner,bank president John Fleming,"but is killed before he can retrieve it.\"",09-08-59
335409,Sharkansas Women's Prison Massacre,en,04-11-15,40,5.3,FALSE,"Action, Horror, Science Fiction, TV Movie"
458673,Hunter's Moon,en,24-03-20,24,3.5,FALSE,"Crime, Horror, Thriller"
50162,964 Pinocchio,ja,14-09-91,52,5.6,FALSE,"Horror, Science Fiction"
27588,Forget Me Not,en,22-10-09,151,5.2,FALSE,"Drama, Horror, Romance"
15440,Cold Prey II,no,09-10-08,196,6.3,FALSE,"Horror, Mystery, Thriller"
21627,Crimewave,en,12-04-85,96,5.6,FALSE,"Comedy, Crime, Horror"
53868,The Vault of Horror,en,16-03-73,117,6.4,FALSE,Horror
1248,Hannibal Rising,en,06-02-07,1848,6.2,FALSE,"Crime, Drama, Horror, Thriller"
43751,Who Can Kill a Child?,es,26-04-76,183,7,FALSE,"Drama, Horror, Thriller"
554311,Zombi Child,fr,12-06-19,106,6.2,FALSE,"Drama, Fantasy, Horror"
26774,The Blood on Satan's Claw,en,28-01-71,105,6.2,FALSE,Horror
37035,Swarmed,en,06-12-05,23,4.6,FALSE,"Action, Horror, Thriller, TV Movie"
22476,Infestation,en,05-02-09,164,5.9,FALSE,"Action, Comedy, Horror, Science Fiction"
40064,To the Devil a Daughter,en,04-03-76,76,5.6,FALSE,Horror
829726,The Witch,es,18-11-21,0,0,FALSE,"Drama, Fantasy, Horror"
165567,Static,en,31-10-12,88,5.3,FALSE,"Drama, Horror, Mystery, Thriller"
1029465,Huluween Dragstravaganza,en,01-10-22,2,5,FALSE,"Comedy, Horror"
191619,Beneath,en,19-07-13,104,3.7,FALSE,Horror
44588,Hellphone,en,28-03-07,96,4.6,FALSE,"Comedy, Fantasy, Horror, Mystery"
48014,From Beyond the Grave,en,21-02-74,103,6.7,FALSE,"Drama, Fantasy, Horror"
739146,Bhoot Police,hi,10-09-21,17,5.9,FALSE,"Adventure, Comedy, Horror"
10432,Hack!,en,20-07-07,34,4.8,FALSE,"Comedy, Horror"
29143,Eyes of Laura Mars,en,02-08-78,154,5.8,FALSE,"Drama, Horror, Mystery, Thriller"
10177,Evil Aliens,en,and when they find evidences that aliens are really landed in the location,"the ambitious Michelle decides to film her way to fame and wealth.\"",10-03-06,5.2,Released
451964,Evil Nanny,en,27-12-16,37,5.9,FALSE,"Drama, Horror, Thriller, TV Movie"
19116,Asylum,en,20-03-08,62,4.1,FALSE,"Horror, Science Fiction"
273467,Goal of the Dead,fr,27-02-14,92,5.4,FALSE,"Comedy, Horror"
70772,Don't Look Under the Bed,en,09-10-99,78,6.5,FALSE,"Family, Horror, TV Movie"
480405,Neverknock,en,15-10-17,44,4.6,FALSE,"Horror, Science Fiction, Thriller, TV Movie"
26958,Puppet Master 5: The Final Chapter,en,21-09-94,73,5.1,FALSE,"Fantasy, Horror, Science Fiction"
22451,The Bone Snatcher,en,23-12-03,42,4,FALSE,"Horror, Science Fiction"
586586,Bliss,en,27-09-19,131,5.9,FALSE,Horror
1836,In My Skin,fr,04-12-02,104,6,FALSE,"Drama, Horror"
40353,"I, Madman",en,"Madman\"\" and it's about an insane doctor who cuts off people's noses",ears,and hair and puts them on his face to please a girl he likes. Only Virginia discovers that the book is nonfiction,"she sees him. The insane doctor from the book has escaped the book into our reality.\"",01-01-89
577028,The Ninth,ru,07-11-19,93,6.7,FALSE,"Crime, Horror, Mystery, Thriller"
40800,Alligator 2: The Mutation,en,18-12-91,48,4.2,FALSE,Horror
419548,Krampus: The Devil Returns,en,"Jeremy learns the truth about the disappearance of his daughter and the fate that has been bestowed upon him by an unlikely source. Can Jeremy finally end the nightmare Christmas monster that has terrorized this town for years?\"",04-10-16,40,Released,FALSE
347751,13 Cameras,en,30-08-15,117,5.1,FALSE,"Crime, Drama, Horror"
26679,Spookies,en,14-05-86,67,4.8,FALSE,Horror
41775,There's Nothing Out There,en,31-03-91,41,5.9,FALSE,"Comedy, Horror, Science Fiction"
45964,When a Stranger Calls,en,26-10-79,182,6.2,FALSE,"Crime, Drama, Horror, Mystery, Thriller"
549214,Strange Nature,en,22-09-18,22,6.2,FALSE,"Fantasy, Horror, Mystery, Thriller"
283749,Ninja Apocalypse,en,05-08-14,23,3.5,FALSE,"Action, Fantasy, Horror, Science Fiction"
40761,Revenge of the Creature,en,13-05-55,98,5.8,FALSE,"Adventure, Horror, Science Fiction"
33555,Sherlock Holmes,en,26-01-10,82,5.2,FALSE,"Action, Fantasy, Horror, Mystery, Science Fiction"
86003,Girl Hell 1999,ja,08-10-99,14,5.5,FALSE,Horror
31579,God Told Me To,en,22-10-76,99,5.9,FALSE,"Crime, Horror, Mystery, Science Fiction, Thriller"
618352,DC Showcase: The Phantom Stranger,en,25-02-20,50,7.5,FALSE,"Action, Animation, Fantasy, Horror"
543412,Do Not Reply,en,29-09-19,36,5.6,FALSE,"Horror, Thriller"
76216,Helldriver,ja,28-09-10,38,5.9,FALSE,"Horror, Science Fiction"
89691,ATM,en,17-02-12,486,5,FALSE,"Horror, Thriller"
861035,Squeal,lv,19-08-22,2,6,FALSE,"Comedy, Fantasy, Horror"
28169,The Toxic Avenger Part III: The Last Temptation of Toxie,en,24-11-89,88,5.1,FALSE,"Comedy, Horror, Science Fiction"
142591,Love Bite,en,09-11-12,79,5.5,FALSE,"Comedy, Horror"
31428,Someone's Watching Me!,en,27-11-78,104,6.2,FALSE,"Horror, Mystery, Thriller, TV Movie"
675568,You Die,it,16-10-18,37,5.9,FALSE,"Drama, Horror, Thriller"
796256,Offseason,en,11-03-22,35,5.7,FALSE,"Horror, Mystery"
40127,Art of the Devil,th,14-05-04,70,6.4,FALSE,"Horror, Mystery"
46175,Daughters of Darkness,en,28-05-71,114,6.3,FALSE,"Horror, Thriller"
29030,The Tomb of Ligeia,en,29-11-64,124,6.3,FALSE,"Drama, Horror, Thriller"
744742,The Last Rite,en,28-08-21,202,6.4,FALSE,"Horror, Thriller"
174678,Mr. Jones,en,02-05-13,89,4.7,FALSE,"Drama, Horror, Thriller"
421601,Bornless Ones,en,06-10-16,55,4.8,FALSE,"Horror, Mystery, Thriller"
20424,Invaders from Mars,en,22-04-53,140,6,FALSE,"Horror, Science Fiction, Thriller"
36917,Ju-on: Black Ghost,ja,27-06-09,61,4.7,FALSE,Horror
39434,The Stendhal Syndrome,it,26-01-96,196,5.6,FALSE,"Crime, Horror, Thriller"
403642,The Neighbor,en,19-08-16,160,5.7,FALSE,"Crime, Horror, Mystery, Thriller"
24417,Apartment 1303,ja,16-06-07,57,4.9,FALSE,Horror
641668,Seance,en,21-05-21,80,5.4,FALSE,Horror
11366,Uzumaki,ja,11-02-00,168,5.8,FALSE,"Fantasy, Horror, Mystery"
885121,Room 203,en,15-04-22,43,6.4,FALSE,Horror
10929,Willard,en,14-03-03,254,6.1,FALSE,"Drama, Horror, Thriller"
16233,Tromeo & Juliet,en,30-08-96,109,6.1,FALSE,"Action, Comedy, Drama, Fantasy, Horror, Mystery, Romance"
25035,The Zombie Diaries,en,29-10-06,62,4.4,FALSE,"Action, Horror, Thriller"
14878,The Objective,en,28-04-08,110,5.5,FALSE,"Action, Horror, Science Fiction, Thriller"
37534,The New Daughter,en,18-12-09,281,5.2,FALSE,"Horror, Thriller"
401313,Extracurricular,en,17-01-20,18,4.9,FALSE,"Horror, Thriller"
999677,Final Summer,en,01-10-22,1,2,FALSE,Horror
84520,The Bunny Game,en,01-01-11,77,4.4,FALSE,Horror
21623,Beneath,en,08-07-07,92,5.6,FALSE,"Horror, Mystery, Thriller"
95547,Triassic Attack,en,27-11-10,38,3.4,FALSE,"Horror, Science Fiction, TV Movie"
52263,Amityville: Dollhouse,en,02-10-96,68,4.4,FALSE,Horror
319188,Frankenstein vs. The Mummy,en,10-02-15,34,4.7,FALSE,Horror
29449,Images,en,18-12-72,86,7,FALSE,"Drama, Horror, Mystery"
126323,Mine Games,en,01-12-12,79,5.6,FALSE,"Horror, Thriller"
5620,Count Dracula,de,03-04-70,79,5.9,FALSE,Horror
42002,Anguish,es,10-11-87,96,6.4,FALSE,"Crime, Horror, Thriller"
399747,"Mother, May I Sleep with Danger?",en,18-06-16,53,5.5,FALSE,"Horror, Thriller, TV Movie"
135579,Dead Before Dawn,en,10-10-12,96,5.5,FALSE,"Adventure, Comedy, Horror"
25073,Deadline,en,01-01-09,67,5.2,FALSE,"Drama, Horror, Thriller"
184219,Pee Mak,th,28-03-13,99,7.2,FALSE,"Comedy, Horror, Romance"
34479,Scars of Dracula,en,08-11-70,117,6,FALSE,Horror
408949,Diary of an Exorcist - Zero,pt,25-05-16,17,5.4,FALSE,"Horror, Thriller"
18773,Doppelganger,en,01-03-93,58,5,FALSE,"Horror, Mystery, Thriller"
1027950,Hotel Dunsmuir,en,04-10-22,0,0,FALSE,"Horror, Thriller"
16973,Love Object,en,"an anatomically accurate silicone sex doll he orders over the Internet.\"",05-04-03,63,Released,FALSE
437583,November,et,03-02-17,110,7.4,FALSE,"Drama, Fantasy, Horror, Romance"
438982,Game of Death,en,20-03-17,58,5,FALSE,"Horror, Thriller"
16315,Campfire Tales,en,16-05-97,67,5.8,FALSE,Horror
478528,Beyond The Sky,en,21-09-18,66,5,FALSE,"Horror, Mystery, Science Fiction, Thriller"
33475,Abbott and Costello Meet the Invisible Man,en,12-04-51,65,6.8,FALSE,"Comedy, Horror"
10943,The Gathering,en,23-06-01,141,5.5,FALSE,"Horror, Thriller"
30997,Ghosthouse,en,21-05-88,76,4.8,FALSE,Horror
30202,Children of the Damned,en,10-01-64,71,6.2,FALSE,"Drama, Horror, Mystery, Science Fiction"
17245,Mulberry Street,en,23-05-06,104,5.3,FALSE,Horror
40220,The Boogey Man,en,07-11-80,73,4.7,FALSE,Horror
760919,The Power,en,03-06-21,93,6.1,FALSE,Horror
21266,Reptilicus,da,20-02-61,78,3.7,FALSE,"Horror, Science Fiction"
29235,The Premature Burial,en,07-03-62,90,6.3,FALSE,"Drama, Horror, Mystery, Thriller"
13828,X-Cross,ja,11-10-07,33,6,FALSE,"Action, Horror"
41959,Jack's Back,en,06-05-88,53,5.3,FALSE,"Crime, Horror, Mystery, Thriller"
363889,The Funhouse Massacre,en,13-11-15,125,5.3,FALSE,"Comedy, Horror"
167960,Sanitarium,en,01-03-13,63,4.9,FALSE,"Horror, Thriller"
17991,Tetsuo II: Body Hammer,ja,03-10-92,80,6.1,FALSE,"Drama, Horror, Science Fiction, Thriller"
279972,Digging Up the Marrow,en,20-02-15,121,5.6,FALSE,"Drama, Fantasy, Horror, Mystery, Science Fiction, Thriller"
39899,Turkey Shoot,en,25-03-82,73,5.4,FALSE,"Action, Horror, Science Fiction"
296503,Dude Bro Party Massacre III,en,13-06-15,67,5.8,FALSE,"Comedy, Horror"
369202,Lake Bodom,fi,19-08-16,211,5.3,FALSE,Horror
135368,The Barrens,en,28-09-12,99,5,FALSE,"Horror, Thriller"
298096,The Cleanse,en,04-05-18,73,5.1,FALSE,"Comedy, Drama, Fantasy, Horror"
27475,The Slumber Party Massacre,en,12-11-82,233,5.6,FALSE,Horror
26962,Puppet Master vs Demonic Toys,en,18-12-04,52,4.7,FALSE,Horror
15056,The Curse of King Tut's Tomb,en,11-04-06,36,5.1,FALSE,"Action, Adventure, Fantasy, Horror, Thriller"
82628,Xtinction: Predator X,en,18-08-10,26,3.7,FALSE,"Action, Horror, Science Fiction, Thriller"
3127,The Revenge of Frankenstein,en,13-06-58,98,6.8,FALSE,"Horror, Science Fiction"
10251,5ive Girls,en,01-01-06,62,5.2,FALSE,"Horror, Thriller"
404713,Downhill,es,03-07-16,21,3.6,FALSE,"Action, Horror"
35429,The Hive,en,17-02-08,27,4.4,FALSE,"Horror, Science Fiction"
59480,Gamera 2: Attack of Legion,ja,"Gamera shows up to deal with the ever-evolving space adversary. However the battle may result in Gamera losing his bond with both Asagi and humanity.\"",12-07-96,87,Released,FALSE
463364,The Isle,en,08-02-19,75,4.6,FALSE,"Adventure, Fantasy, Horror, Thriller"
34312,Sleepaway Camp III: Teenage Wasteland,en,05-02-89,157,5.6,FALSE,"Comedy, Horror"
71679,Resident Evil: Retribution,en,12-09-12,3422,5.8,FALSE,"Action, Horror, Science Fiction"
734796,Don't Kill Me,it,21-04-21,115,4.3,FALSE,"Drama, Horror, Romance"
27764,Slumber Party Massacre II,en,30-10-87,122,5,FALSE,"Comedy, Horror"
128311,Under the Bed,en,19-07-12,80,5,FALSE,Horror
21799,Cutting Class,en,and Brian,a disturbed young man who has just been released from a mental hospital where he was committed following the suspicious death of his father. Soon after being released,more murders start happening. Is Brian back to his old tricks,01-07-89,66
24421,Stag Night,en,26-06-08,77,5,FALSE,"Action, Horror, Thriller"
17005,Bitten,en,29-06-08,54,5.8,FALSE,"Comedy, Horror"
39844,Deranged,en,02-02-74,70,5.7,FALSE,"Crime, Horror, Thriller"
942890,House of Darkness,en,09-09-22,17,5,FALSE,"Horror, Thriller"
855228,The Girl Who Got Away,en,20-08-21,54,6.3,FALSE,"Horror, Mystery, Thriller"
831,This Island Earth,en,01-06-55,165,5.9,FALSE,"Adventure, Horror, Science Fiction"
5842,Versus,ja,23-10-00,137,6.2,FALSE,"Action, Fantasy, Horror, Thriller"
136585,Return to Nuke 'Em High Volume 1,en,30-06-13,114,6.3,FALSE,"Comedy, Horror, Science Fiction"
354220,The Girl in the Photographs,en,14-09-15,87,4.9,FALSE,"Crime, Horror, Thriller"
55538,Bloody Birthday,en,28-04-81,115,6,FALSE,"Horror, Science Fiction"
274899,Inner Demons,en,13-06-14,63,5.2,FALSE,"Horror, Mystery, Thriller"
517320,The Pact,es,17-08-18,77,5.7,FALSE,"Drama, Horror, Thriller"
3104,Frankenstein Created Woman,en,15-03-67,97,6.5,FALSE,"Horror, Science Fiction"
496212,You Shall Not Sleep,es,11-01-18,121,5.4,FALSE,"Horror, Thriller"
57100,Double Vision,zh,17-10-02,50,6.5,FALSE,"Action, Horror, Mystery, Thriller"
290789,Breaking at the Edge,en,01-01-13,42,4.8,FALSE,"Horror, Thriller"
122369,13 Eerie,en,29-03-13,82,4.6,FALSE,"Horror, Thriller"
854188,The Kindred,en,28-12-21,90,6.6,FALSE,"Horror, Mystery, Thriller"
22135,Not Forgotten,en,11-09-09,67,5.2,FALSE,"Horror, Thriller"
40039,Spiders,en,01-01-00,67,4.6,FALSE,"Horror, Science Fiction, Thriller"
271665,Deep in the Darkness,en,29-04-14,68,4.7,FALSE,"Horror, Thriller"
15711,The Lost,en,11-03-06,48,5.3,FALSE,"Crime, Drama, Horror, Thriller"
20321,Doctor Sleep,en,01-02-02,48,5.2,FALSE,"Crime, Horror, Mystery, Thriller"
28522,Day of the Dead 2: Contagium,en,10-08-05,54,3.1,FALSE,Horror
42076,Harmagedon,ja,12-03-83,15,4.8,FALSE,"Action, Animation, Fantasy, Horror, Science Fiction"
28498,Theatre of Blood,en,16-03-73,165,6.8,FALSE,"Comedy, Drama, Horror"
30689,Four Flies on Grey Velvet,it,17-12-71,285,6.5,FALSE,"Horror, Mystery, Thriller"
16182,The Woman in Black,en,24-12-89,104,6.8,FALSE,"History, Horror, Mystery, TV Movie"
310137,Bound to Vengeance,en,26-06-15,235,5.7,FALSE,"Horror, Thriller"
684684,Shortcut,en,25-09-20,79,5.8,FALSE,"Adventure, Fantasy, Horror"
12171,The Deaths of Ian Stone,en,05-12-07,247,5.5,FALSE,"Horror, Thriller"
42218,Empire of the Ants,en,29-06-77,77,4.7,FALSE,"Horror, Science Fiction"
15724,Encounter of the Spooky Kind,cn,24-12-80,62,6.5,FALSE,"Action, Comedy, Fantasy, Horror"
67302,Ants,en,02-12-77,26,4.5,FALSE,"Drama, Horror, Thriller, TV Movie"
39867,Don't Go in the House,en,01-11-79,83,5.6,FALSE,Horror
580632,Snatchers,en,12-03-19,124,6.7,FALSE,"Comedy, Horror, Science Fiction"
643791,An English Haunting,en,27-03-20,11,5.2,FALSE,Horror
78093,Alyce Kills,en,14-09-11,85,5.3,FALSE,"Horror, Thriller"
459667,Circus Kane,en,10-10-17,56,4,FALSE,Horror
24499,Scar,en,19-05-07,48,4.8,FALSE,"Crime, Horror, Thriller"
28389,Death Spa,en,24-10-90,60,5.2,FALSE,Horror
74461,Knights of Badassdom,en,21-01-13,337,5.7,FALSE,"Adventure, Comedy, Fantasy, Horror"
28264,Blood Rage,en,01-06-87,112,5.8,FALSE,Horror
36421,Howling VI: The Freaks,en,01-01-91,51,4.8,FALSE,Horror
15527,Otis,en,07-03-08,64,5.5,FALSE,"Comedy, Horror"
127548,Hold Your Breath,en,05-10-12,71,4.3,FALSE,"Horror, Thriller"
25967,Isolation,en,10-09-05,144,5.4,FALSE,"Horror, Science Fiction"
849369,Superhost,en,14-08-21,74,5.8,FALSE,"Horror, Thriller"
48197,The Town That Dreaded Sundown,en,26-09-76,143,5.8,FALSE,"Crime, Horror, Mystery, Thriller"
119478,Devil Seed,en,16-05-12,58,4.7,FALSE,Horror
326446,Savageland,en,01-11-15,34,6.2,FALSE,"Crime, Horror, Mystery"
28153,It's Alive,en,26-04-74,150,6,FALSE,"Horror, Science Fiction"
47894,Terror in the Aisles,en,26-10-84,29,6.3,FALSE,"Documentary, Horror"
268725,Nightlight,en,27-03-15,71,4.8,FALSE,"Horror, Thriller"
326441,Pernicious,en,15-06-15,50,4.6,FALSE,Horror
45009,Shark in Venice,en,06-10-08,45,4.1,FALSE,Horror
254712,Dabbe: The Possession,tr,02-08-13,43,6.1,FALSE,Horror
403368,Havenhurst,en,22-08-16,102,5.2,FALSE,"Horror, Mystery, Thriller"
399897,The Legend of Siren XXX,ja,13-08-10,10,4.2,FALSE,Horror
32612,The Traveler,en,01-10-10,91,5.3,FALSE,"Horror, Thriller"
709621,Tribal: Get Out Alive,en,07-07-20,18,3.6,FALSE,"Action, Horror, Thriller"
41434,Don't Look Up,en,24-09-09,39,3.9,FALSE,Horror
590593,The Queen of Black Magic,id,07-11-19,39,7,FALSE,"Horror, Thriller"
39991,A Blade in the Dark,it,06-08-83,77,5.7,FALSE,"Horror, Mystery, Thriller"
2199,My Mom's a Werewolf,en,11-11-89,30,4.5,FALSE,"Comedy, Horror"
9680,Uncle Sam,en,13-11-96,39,4.8,FALSE,"Comedy, Horror"
40074,Alucarda,es,26-12-77,88,6.2,FALSE,Horror
27390,Sorority Babes in the Slimeball Bowl-O-Rama,en,29-01-88,83,4.8,FALSE,"Comedy, Horror"
19483,It Came from Outer Space,en,05-06-53,154,6.4,FALSE,"Horror, Science Fiction"
24702,Shallow Ground,en,28-06-05,86,5,FALSE,Horror
49958,Primal,en,26-08-10,90,5.3,FALSE,"Horror, Thriller"
1018518,Kalian Pantas Mati,en,13-10-22,0,0,FALSE,Horror
52728,Gamera vs. Gyaos,ja,15-03-67,55,6.5,FALSE,"Action, Adventure, Horror, Science Fiction"
41827,Red White & Blue,en,08-10-10,97,6.2,FALSE,"Drama, Horror, Thriller"
16077,My Little Eye,en,04-10-02,159,5.4,FALSE,Horror
362180,Don't Grow Up,en,11-03-15,95,4.9,FALSE,"Drama, Horror, Science Fiction"
79896,The Revenant,en,16-08-09,216,6.2,FALSE,"Comedy, Horror"
1022103,Conjuring: The Beyond,en,13-09-22,3,2,FALSE,Horror
30872,The Devil's Honey,it,21-08-86,42,5.3,FALSE,"Horror, Thriller"
56937,Cold Prey III,no,15-10-10,118,5.9,FALSE,Horror
516784,The Toybox,en,14-09-18,80,4.2,FALSE,"Horror, Thriller"
14212,Pulse 2: Afterlife,en,30-09-08,60,4.6,FALSE,"Drama, Horror, Science Fiction"
44510,The Grandmother,en,01-07-70,121,6.7,FALSE,"Drama, Horror"
39436,Sleepless,it,05-01-01,189,6.1,FALSE,"Crime, Horror, Mystery, Thriller"
19095,A Virgin Among the Living Dead,fr,15-11-73,44,4.8,FALSE,Horror
13511,Rawhead Rex,en,01-10-86,89,5.3,FALSE,Horror
605802,8,en,13-03-20,62,6.2,FALSE,Horror
12653,Romasanta: The Werewolf Hunt,en,13-05-04,71,5.1,FALSE,"Action, Horror"
29559,Murder-Set-Pieces,en,"sex and brutality.\"",23-12-04,73,Released,FALSE
21838,Dead & Breakfast,en,16-03-04,78,5.6,FALSE,"Comedy, Fantasy, Horror"
28327,Delirium: Photo of Gioia,it,02-04-87,57,5.4,FALSE,"Horror, Mystery, Thriller"
79550,Rogue River,en,16-01-12,68,5.1,FALSE,"Horror, Thriller"
466129,The Hatred,en,29-11-17,64,5.3,FALSE,"Horror, Thriller"
17168,The Temp,en,12-02-93,48,4.4,FALSE,"Drama, Horror, Mystery, Thriller"
20465,Stage Fright,en,08-02-87,154,6.5,FALSE,Horror
22293,Manos: The Hands of Fate,en,15-11-66,162,2,FALSE,"Horror, Thriller"
14549,Night Train,en,15-04-09,135,5.5,FALSE,"Crime, Horror, Thriller"
707408,Rent-A-Pal,en,11-10-20,73,6.5,FALSE,"Horror, Thriller"
43117,I Married a Monster from Outer Space,en,01-10-58,47,6.1,FALSE,"Horror, Science Fiction"
42709,"Silent Night, Deadly Night III: Better Watch Out!",en,09-11-89,45,3.9,FALSE,Horror
17100,Trucks,en,26-12-00,55,4.5,FALSE,"Horror, Science Fiction, Thriller, TV Movie"
36096,Lucifer Rising,en,10-04-74,79,6.9,FALSE,"Fantasy, Horror"
26661,Abbott and Costello Meet the Mummy,en,23-06-55,81,6.2,FALSE,"Adventure, Comedy, Fantasy, Horror"
23691,The Initiation of Sarah,en,01-01-06,31,5.4,FALSE,"Drama, Horror, Thriller, TV Movie"
262840,WolfCop,en,06-06-14,168,5.3,FALSE,"Comedy, Horror"
228676,Mischief Night,en,30-10-13,82,5,FALSE,"Drama, Horror, Thriller"
347392,Slice,en,10-09-18,79,4.3,FALSE,"Comedy, Horror"
